opr,T4,split,cr,far,p_ratio,egr_rate,eta_th,specific_nox,thrust,bpr,bore,bpr piston (bar),m0,p_in_piston,T_in_piston,T_out_piston,T35,P max (bar),T max,T_max_twozone,piston_shaft_power,piston_indicated_power,piston_heatloss,m_nox_pe,m_nox_burner,core_power,core_power_per_litre,cooling_ratio,piston_fuelflow,burner_fuelflow,piston_fuelsplit,egr massflow,equ_piston_in,piston massflow,core massflow,intercooling power,egr_cooling_power,egr_cooler_effectiveness,T25,T26,intercooling_T_in,intercooling_T_out,egr_cooling_T_out,m intercooling,fan power,turbine power,error,constraint_violation,is_feasible
15.046514891406469,1271.9129270375465,0.0977147405546594,10.394948200005835,4.910059967264937,1.5234144007450177,0.11992387957379308,0.5208385547063297,1.0058310007809534,27140.99999999992,21.09641787888611,0.18365835399762118,1.000836198097448,248.660000000516,4.977402172641981,572.1226481661835,1309.5006007156983,1040.9517579422713,129.13369872185345,2331.3808401978085,2668.345525782516,3855722.434682474,4290710.713315707,1760780.9268284133,0.02584392166955794,0.0014553375226378327,8952115.853314027,76.66418227710444,0.022117912973776573,0.28258137637832065,0.07872498593587081,0.7821101587261514,0.7664043329078076,0.08458810194879636,6.390756666908975,11.253407740723404,111804.1849702672,942511.8352307038,0.7298452441752896,303.4162861933089,293.5307647238881,289.29411266556497,299.17963413498575,359.8797683160421,11.255606276856023,8041448.59744187,8415495.110604247,False,59.50060071569828,False
19.875394285374597,1209.9778591906897,0.41449044977508936,5.724705341106927,2.0557286065322287,1.1350110718596111,0.2431725554685159,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
22.126589233066607,1184.4257185432407,0.15868120466108038,14.874777698536938,3.7392356577373906,1.2900705863117752,0.2754741095589484,0.49120017465441157,0.5570521084117248,27140.999999973552,20.70444438411227,0.20156373796867688,0.4610420560034628,248.660000000516,7.319497844960941,618.5807118131089,1042.0585226044132,946.206670576287,252.72301687509685,1954.2360407681526,2587.1952815857726,4113021.158967476,4899002.935525368,2326148.562640055,0.014176250190471534,0.0009427010839163552,8608558.639226973,55.768903793806125,0.0,0.30002786859957264,0.08277562257146653,0.7837647135394545,2.981408037606406,0.15034733187603275,10.822824846878824,11.456639736999486,282597.45210105286,2537891.0701287645,0.5815099722508393,324.3314686727947,299.8053194677339,289.29411266556497,313.82026187062576,441.15448680163183,11.463032263931133,8039823.461917197,8661847.422757966,False,102.72458061306553,False
24.90668861813004,1234.6164467265924,0.1324597788314047,4.7296831787128575,3.110252593742319,1.4148587535107824,0.1050870049574198,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
25.055111074776278,933.2682406770575,0.13015754928927048,12.8523002011768,2.580302847869983,1.4197304404399702,0.26233515456186685,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
28.496159407987015,1031.6483852435554,0.03298054534201189,12.085725596175363,4.316534088629741,1.553907926251762,0.46598603459841864,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
10.279031459511941,1017.1810430607103,0.3083891785008288,14.43917952756378,4.850528357741239,1.3783265940975782,0.45780317488313726,0.4527162060512736,0.014726911159640596,27140.999999998436,13.486806756721876,0.24272540037551452,2.3660924687131026,248.660000000516,3.40031388587205,470.447819924119,932.3613593980209,678.8850438053063,117.46257635640109,1739.4707269594207,2155.5564933256774,3678892.953865083,4311696.836963036,1385691.4789953502,9.627326160361634e-05,0.00030342983418016605,8644994.122305391,32.071398703623125,0.0,0.2530932070837142,0.16217313158951857,0.6094720026967312,4.305554095892186,0.3243714999056359,9.404814846448494,17.164583208451912,659767.9018236464,2993257.910395516,0.7636472125844801,343.84991599075926,305.66085366312325,289.29411266556497,327.483174993201,458.83261643763194,17.18142257819176,7994180.148471221,9205557.822585171,False,0.042725400375514505,False
22.83132417892675,1095.003857070623,0.24299533354845487,10.647415312119705,3.648643764525688,1.563090713353227,0.45936671781680305,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
17.897512258471096,1381.631264220356,0.08697783334023218,5.38962471383601,2.405237474140194,1.3528310828384484,0.010762402637098989,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
28.95940422435362,1313.5577355853661,0.007509490371061189,5.938158811325607,2.996190723100511,1.1654984224054585,0.40474534606329104,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
16.894733053665867,1370.0537411666837,0.29100708997354,13.667151828530285,4.534203336176666,1.5526961593543247,0.22994013290840348,0.5008444281203888,0.3207134202744652,27141.000000000036,21.984469947886744,0.166530162468841,1.218826133096793,248.660000000516,5.588794588941672,537.1670984814089,1127.5876341160345,900.175884797266,179.6424808785115,2067.865455107601,2513.9588647776577,3182847.751518984,3628855.9940750105,1442625.418259114,0.0072088448123362615,0.0014956381273330092,8922208.082525697,102.49259927360018,0.04842206228427547,0.2262212393101797,0.1489364457785754,0.6030030792429592,1.4559231520567995,0.15100025335250178,6.331748762782382,10.818609285500555,509017.3007757719,1362527.541260562,0.7458824048286243,356.03740293589595,309.31709974666427,289.29411266556497,336.01441585479665,428.7549039845556,10.832552300292532,8044925.443748567,8988292.389022462,False,29.642480878511492,False
20.926936320407464,1299.3017955760197,0.14285942586707379,9.392788748819205,3.7973309229376353,1.107766637775418,0.2967407040983186,0.4840697054464362,0.35753754531442067,27140.999999991465,21.672093784805394,0.1960358263239209,0.5882797604661687,248.660000000516,6.922651461796412,614.2460728563101,1057.0288094940593,933.7808397331871,136.75311179145044,1911.7054040721207,2505.236919497508,3807151.5731887077,4342941.185991878,1814925.6094513936,0.008405698297473188,0.0012982282199024532,8793278.17957667,61.92176779684931,0.02948431288050513,0.2683180969454784,0.11974879839467001,0.6914222783942758,2.9137275445982596,0.164533710205607,9.819103022795483,10.96766811044004,228990.1275113367,2549226.384347481,0.5927709992028565,318.95655937898175,298.19284667959,289.29411266556497,310.0578253649567,446.2545330546802,10.972670223979044,8043733.501553865,8584547.706331769,False,0.0,True
18.673526979789166,1303.6802644424206,0.15762240154768647,13.821775793776665,3.7335716458536066,1.1920051008137327,0.39396461691275214,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
22.240623540898678,926.9546360368765,0.2100968400005661,11.469757202219725,4.755805333932578,1.100201012445679,0.4883795745155298,0.46236592572853147,0.03361322781069914,27141.000000000007,14.355512368486163,0.23021988815079752,1.1532988620409712,248.660000000516,7.357220508026477,602.1971521297037,996.8495729331872,831.6798406898,179.69745846084132,1823.882407008197,2247.276396047989,5282910.439521503,6128024.72531017,2418624.6257707523,0.0007086405388638837,0.00020365607714630194,8338927.664174473,36.256056731193404,0.0,0.36597009335894976,0.043967930317069026,0.8927449327027598,7.1787185045122754,0.3399450917679836,14.699055568885182,16.19353324287872,575195.7519830926,5678068.065538852,0.5870540992739194,339.71758090395554,304.4211531370821,289.29411266556497,324.5905404324384,526.78190321691,16.207854850873016,8001945.105880493,9083646.34034294,False,29.727678348992114,False
17.53160629491549,1386.8917691791612,0.3023580504870265,13.117303887787623,3.724134514124307,1.4140380991536752,0.14278814084784697,0.5031075370683757,0.4911073148282105,27141.00000001945,21.593687868670113,0.1655860750118813,0.9675325855939308,248.660000000516,5.799472894022399,539.2136226638418,1074.658612956602,885.4801817062385,177.57158586941947,2002.9969441724998,2613.381308862755,3086265.0262031383,3523437.5136283063,1371375.0921240249,0.011847968261788255,0.0014811753699737586,9016307.715773314,105.35524622040863,0.051607357860518135,0.21316036289012655,0.16064236201305693,0.5702482852294242,0.931753084602752,0.07724408274212924,6.525423463532704,11.005728743616231,553312.3651049555,796513.3604056917,0.728048071702329,360.59654670603453,310.6848428777058,289.29411266556497,339.2058164938937,391.31027019257033,11.021277066473882,8043429.151411174,9052128.602721194,False,27.571585869419465,False
21.73666681312166,1275.01088185133,0.4291569182145212,12.305904073144482,4.094171745341908,1.5322397150273,0.16134049841837322,0.5143829004237556,0.4704693741667432,27140.99999999992,19.71566792827207,0.1482959839005864,1.2047273926195314,248.660000000516,7.190511118519443,532.8212294249465,1128.294716955368,887.0067835986944,209.74670679775693,2057.5403749627476,2588.021213551942,3232049.5090244743,3640428.4592943625,1390491.7534752279,0.011461683609598608,0.0013073256746609307,8860721.626020601,144.13843431843168,0.021366522303658382,0.22808796389380184,0.1371700617556645,0.624457090267183,1.0473933524005101,0.09572387065305324,6.491819243575824,12.003474899361219,1039999.3951508504,926761.923695293,0.7905567514598003,411.81916414629364,326.05162810978356,289.29411266556497,375.06164870207505,435.0472930051332,12.041212166171997,8035450.719116959,9753006.078154333,False,59.74670679775693,False
23.415775815751743,1125.4369682066745,0.1910513760157586,8.518924849144042,3.204438750408622,1.2586919729791386,0.3109596839601507,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
18.604945416425288,1386.9010389636262,0.33890044571715555,6.1842687726982195,3.280103028044098,1.2716731198872115,0.3988194019792833,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
27.599965771268636,1351.920977913186,0.3313599061876311,6.972290882327336,2.757100104513769,1.5274489713487012,0.2638573231543733,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
26.04322168009196,1186.244258595803,0.36657126264375556,9.709127902104614,4.312651731505664,1.3844289953523579,0.23285493929599044,0.5108185404011192,0.4377212670024072,27140.999999973756,19.101936532738748,0.15742202980536152,0.9742662549282772,248.660000000516,8.615123775082346,575.4419832755397,1158.7595701822465,940.1400331150203,191.48507589023865,2053.12580464414,2531.82028248923,3779847.9174685073,4227079.226487864,1690871.3757240623,0.010778313696776278,0.0011018792109245671,8692257.982448466,118.20475868558806,0.0,0.276497315051699,0.09145565977394238,0.7514474239071456,1.9018237686937622,0.14570632847455595,8.167418627424022,12.369952496643258,949692.2272182974,1792683.819455004,0.7352125324547321,397.95912259196473,321.8936156434849,289.29411266556497,365.3596196140448,469.95437778831166,12.402282911701251,8032520.197480342,9623096.466027604,False,41.48507589023865,False
16.853778159065634,934.1046742083521,0.18896208966404993,4.875886854680776,4.948451341191335,1.1908064256653819,0.4059293488602699,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False
27.499232899117963,1244.2066261929717,0.28474720637268786,5.770685804971697,3.4006400682899187,1.2725860255776076,0.1125199789070423,0.5147552029882116,0.89941476654082,27140.999999999964,20.79236184713482,0.178231285374915,0.24294560148331626,248.660000000516,9.096773742352191,611.0271122664764,1196.855624830686,1114.4808578281168,117.28022182843095,1976.7259618846176,2623.353501056272,3762578.2663203278,4194017.752945699,1993558.6777513959,0.022997377688423495,0.0014136384902608673,8797764.555609547,82.43647152755787,0.01370883536988582,0.3194437493466109,0.04554647589246963,0.8752117926921599,1.1639131183635758,0.05567869769710976,10.344057381357448,11.410419932670534,651610.8706183074,1170827.5849608271,0.6884854105160869,370.24685558186894,313.5799355404562,289.29411266556497,345.96103270697773,415.68961412912364,11.429716942803221,8040193.056505326,9193771.600293932,False,0.0,True
