1.205855616097906250e+03,2.854888183513331623e-01,6.091039285244770340e-01,6.962953340660872925e+01,2.779585698080411476e+03,2.322927206811790484e+02,5.306913089519717914e+02,6.795223194167397196e+01
1.441162434475335658e+03,4.200639563712277869e-01,5.730341237943280319e+00,3.055576312767593663e+02,3.148529814877788340e+03,5.824732236573382579e+03,2.972755009909001274e+03,2.829937785981252887e+02
1.549644427647233670e+03,3.530101293216367231e-01,1.343536405371625220e+00,5.303240406362505155e+02,3.217950396226741759e+03,1.266158736852348738e+03,9.176897800577320368e+02,4.913553173281700310e+02
1.894585690680287826e+03,2.718293384066801099e-01,1.780450367285212554e+00,1.457814382915169631e+02,3.328579318308253278e+03,1.406988618672475695e+03,1.299549742889295430e+03,1.254986433602636851e+02
1.515693280929147932e+03,3.722621895187901986e-01,2.549712146118086054e+00,4.072893939219047184e+02,3.389211607385373100e+03,2.120434427729593608e+03,2.037584910126794512e+03,3.906258739727610418e+02
1.845504414548953946e+03,3.202330161396119146e-01,1.105987633143543647e+00,1.603031991008336092e+02,3.359347106457596510e+03,1.018556358252380278e+03,7.069255269454538393e+02,1.372089565425072237e+02
1.322558424365630117e+03,3.671630536947902979e-01,1.003105864090843430e-01,4.181844440586686318e+01,2.750078784011208427e+03,8.470668520476483820e+01,5.937892716408163096e+01,3.639783050028984945e+01
1.099649567673876163e+03,-2.061132260710823172e-01,9.642140018214727382e-02,4.402860681670000531e+01,1.854354199341555386e+03,-1.066888472485716832e+01,4.885186196959725891e+01,4.328506142375081112e+01
1.050729974459944970e+03,4.463167711183521624e-01,6.236091402243879145e+00,5.061462568056010127e+02,2.360296718721269372e+03,4.761208581349243104e+03,1.643662987188931993e+03,4.688517346754126152e+02
1.499190477700547262e+03,3.078127193683673490e-01,2.257081228775620119e+00,4.868299623651077468e+02,3.009877326290401470e+03,1.479574573644686097e+03,1.236663298792714841e+03,4.610836579912073603e+02
1.519816861649374005e+03,3.522452295352600515e-01,1.966788259382267201e+00,1.856780675187609972e+02,3.000582438097090289e+03,1.812905824443058009e+03,9.920734584692921771e+02,1.655456038087556863e+02
