1.974328168190785959e+01,3.014446632952053062e-01,9.546865422943337620e+00,3.441185638810168257e+00,1.599770653040483603e+00,9.992736612350925363e-01
2.279294275217047883e+01,3.549347653823311521e-01,8.845847236830660876e+00,2.915224397208357576e+00,1.599630972040817056e+00,9.999442781498389943e-01
2.114694024837546138e+01,3.548009477634644915e-01,9.301926453168857023e+00,3.090053806970542993e+00,1.599580675968916621e+00,9.986306620438587522e-01
1.972886380396079176e+01,3.160860433279369386e-01,9.614141038806721440e+00,3.390540170566664457e+00,1.599817035270058696e+00,9.992670542639777720e-01
2.114820171354921285e+01,3.309094141724016613e-01,9.292493781206019321e+00,3.089882137029167808e+00,1.599809484690049022e+00,9.986306620438587522e-01
1.978749543241016795e+01,3.058147364195351048e-01,9.614141038806721440e+00,3.390216546520761653e+00,1.599737021774655377e+00,9.992377263226526196e-01
1.972586018861011681e+01,3.171461657283621838e-01,9.614141038806721440e+00,3.368004648611391261e+00,1.599998386496779723e+00,9.992655005315345118e-01
1.969734567178673856e+01,3.011932034303126393e-01,9.548423167109708842e+00,3.616136759210033524e+00,1.599744227951694020e+00,9.983597773337634651e-01
2.021508465652060949e+01,2.575736847879234181e-01,9.377246784673765490e+00,3.640068209393385157e+00,1.597873839852954170e+00,9.982029875569303767e-01
2.117316715125859616e+01,3.249615150139151809e-01,9.350739370663468719e+00,3.091923384501906291e+00,1.597741102370090482e+00,9.992512202237617824e-01
1.971518523015708624e+01,3.150277935317175593e-01,9.547217672955385481e+00,3.485735339317385773e+00,1.599942694414401512e+00,9.994960072219034597e-01
1.969725444717086305e+01,3.162177153872298141e-01,9.558844703966467904e+00,3.436406508486094857e+00,1.599811114044001004e+00,9.998873505113863303e-01
1.974850232627032298e+01,3.012162124532656304e-01,9.555535785971390084e+00,3.514569205655869055e+00,1.599911124937536400e+00,9.999007053347510610e-01
2.173347814974129122e+01,3.596481555573080580e-01,9.129086237079796717e+00,2.998073818762171161e+00,1.596832390905664090e+00,9.995529248208626649e-01
2.051325722949758656e+01,3.186698409417720312e-01,9.303676649340681948e+00,3.438535033419292120e+00,1.599643626977647282e+00,9.996578479326000410e-01
2.021508465652060949e+01,2.575736847879234181e-01,9.377246784673765490e+00,3.642226867599899442e+00,1.597873839852954170e+00,9.982029875569303767e-01
1.971368889496826426e+01,3.152636867191282444e-01,9.548423167109708842e+00,3.546397753756715510e+00,1.599753531076892887e+00,9.983597773337634651e-01
1.974318013240087311e+01,3.016044709378574162e-01,9.562036938788184059e+00,3.563791804491541981e+00,1.599993882361289810e+00,9.997214252892140385e-01
1.968183725619486069e+01,2.960042791513896043e-01,9.582684868858500238e+00,3.602984637208608287e+00,1.598608302637880785e+00,9.985668261042369709e-01
1.976115318578624525e+01,3.237834755247896434e-01,9.613230325602385662e+00,3.365190960092440342e+00,1.599827812543242800e+00,9.993046164072775239e-01
2.113987095224869250e+01,3.370694434338577516e-01,9.290003484793817989e+00,3.083550213418274399e+00,1.599610392326262787e+00,9.995558407505024112e-01
2.023614732914433034e+01,2.575736847879234181e-01,9.378590193927358598e+00,3.648392680841982205e+00,1.599029827963483141e+00,9.988895615356566671e-01
2.049691724637300894e+01,3.186698409417720312e-01,9.303676649340681948e+00,3.438820306372928570e+00,1.599643626977647282e+00,9.996578479326000410e-01
