,T_out,eta,air_flow,p_max,T_max,power_indicated,heat_loss,p_tdc
123,1310.9750121610411,0.3819400395147322,1.4914423786768272,75.17757607345594,2773.434610310539,1597.5176176781035,1079.9361796327723,48.24481814052968
124,1313.70638942869,0.3826615124687584,0.2507814247252832,250.11010291759973,2954.313571112075,291.38391917591434,273.7618857388666,194.72750244857892
125,814.2814750236627,0.4114726901167364,1.0640488558370895,195.56347701577556,1652.9985699719984,502.3815249093565,158.2164164303862,133.21340861200989
126,932.1650899197303,0.3771227062696888,3.239749009946121,214.262506877546,1872.687496152737,1721.79937445901,793.2503638231069,158.61055143209333
127,1358.7618347583052,0.3659162156144089,3.095310995019452,121.44528030829916,2857.758202590159,3173.0100743795647,2506.703251663681,100.6342421167825
128,1352.5818660800253,0.3270245949148107,0.2635656784664495,24.74365561902032,2833.843254234209,218.15221498927409,293.15621914686284,18.455602015877343
129,1314.3666327380276,0.3240116181971609,1.6144207767599772,199.1363573610804,2726.0495527052367,1105.0723311626043,1478.415334477075,184.5808592107648
130,1200.693976304559,0.080967826657772,4.464263391614919,68.5869386701046,2066.115274841869,368.8564392025322,2606.874602902574,68.1911956181504
131,1250.5487467886146,0.1286365517764794,2.093893099727943,116.6493807878362,2262.835226530429,321.41790631903007,1656.978095007926,116.61033066992188
132,1363.287990655057,0.359074899195088,7.44801982309571,138.26470219164773,2730.316060431895,5809.345017081115,4704.87944338876,112.58426141695008
133,1187.8269653545176,0.3527164252251235,1.7276159880935151,40.6689288021704,2355.801346230701,1361.5901397952227,777.4057623179647,21.27351527590441
134,1483.8628852381191,0.3430898352005106,0.8113288825251885,207.8628772249968,2956.8797349328124,760.9929384934826,739.2707570214974,149.4109172854863
135,1700.6255851310316,0.3310327024913784,2.3121771187009563,178.000596339474,3305.170208065497,2419.46165055771,2477.418598465561,132.45327607827042
136,758.1443264999216,0.4687446477757623,2.483500812151356,414.3978629652629,1709.1636972965537,1458.425653400001,415.7567702748541,362.2755534194319
137,1310.6591115476292,0.151538499583125,1.3174623620660295,225.61218490605893,2589.238073458097,303.7776971052473,1321.1727975224271,225.4843687017184
138,1068.2037495557415,0.3745453643762998,4.174476817137968,77.63631138811668,2131.257145064842,2309.4106039777303,1515.8116985382746,58.43319146875741
139,766.4191387872389,0.2924976429396708,0.4547523517679351,68.15064889402099,1371.4398853408468,93.42474533421024,77.39523223189101,55.14507800705694
140,1038.4549741399155,0.2931755896179001,1.1958824353527155,191.7196898518233,2132.4741780162203,465.563317691084,712.7786456084478,191.6540054924472
141,1251.8224609209926,0.3393369029970758,3.9893635422178337,119.83135587313834,2278.7739688355223,2436.314424491644,1524.4398806065412,64.72633642476825
142,1323.5942618655072,0.418735047903176,1.2997657874955395,343.71366522270995,2910.7929644341125,1819.778207779029,989.5841038609082,217.77285286045927
143,829.6872455803331,0.2013547885771124,0.5730854161702447,69.58226777691218,1729.7046759687096,82.79840946378368,250.90660692174407,69.54784115773313
144,1337.0882243635376,0.3891582819241824,5.642052267513542,273.87274634148457,2732.9163396115177,5746.861834770833,3140.251790829044,204.51614965439333
145,978.1118838613093,0.3351660806486336,4.1664342581385885,293.319962400369,2027.8376487532853,1832.8685004347265,1745.7239534001703,293.2498837674091
146,1019.8820662133649,0.3658916382647,2.3307188366446328,65.30123235759436,2122.704401809233,1263.971621449698,1007.8902107634576,56.399236287212325
147,1079.373543172053,0.3338176103468292,0.314340333179061,269.80364539638225,2360.71524852664,192.24777608077056,233.59710721625447,269.66500703777706
148,1151.7996994158527,0.3384297930831002,0.3841463466289495,79.28669545223731,2495.348985541464,249.34839173011247,327.3861182139559,72.85335302778358
149,1299.0229967856517,0.3475275197288989,5.074296634708958,180.73688437970657,2594.2649529498626,4046.2640279664665,2954.744598411627,144.40204974430168
150,1206.5834921785092,0.2134304695203952,6.448878328504287,203.9895153527557,2340.0494120155518,1411.4981144110873,4193.7176662006,203.92796309458623
151,1630.097094339878,0.2543146075083496,4.376579463645561,150.19704029983586,2834.489445626445,3083.217805558037,3721.638223321848,88.57770166860406
152,1335.2859922727584,0.3400103620648295,3.0130567118079927,261.21326021845744,2557.1590924909465,2769.389496388298,1547.3673671083764,103.00867327015632
153,761.5672190324054,0.4934941642933457,1.4297909695996511,84.7824730456423,1849.8117205555448,938.5938973627314,350.8197574043893,82.7100858668351
