opr,T4,split,cr,far,pi_pe,ic_ratio,eta_th,specific_nox
17.359354262260688,1164.9689404963376,0.37443064879555066,10.512874276588798,2.944148050094606,1.589212576344919,0.9962900354050847,0.534110647196946,0.6710783055198685
13.834093346452393,1247.385037728898,0.48223022800135257,11.160319497045554,2.425402991075843,1.5975113067065299,0.9100354740511742,0.5062941187826843,0.42304220222970174
10.183489675552785,1590.5603557323802,0.49945305860056183,7.701686576016467,2.1534219185130534,1.0297967191388726,0.9884334594644436,0.4173987184629885,0.15724262864763988
10.183489675552785,1583.8964124267516,0.49945305860056183,7.701686576016467,2.1534219185130534,1.0297967191388726,0.9884334594644436,0.41765768552554294,0.1577782193842728
10.979277330487912,1315.3918139794193,0.49957349546296403,11.171968171104476,2.4961953931348067,1.5597336982664518,0.9342377357262137,0.48430945455171914,0.3152647102910628
10.21235890858811,1596.3478306904883,0.48361936944570555,10.367887166625906,2.3011844655396754,1.5040449440402894,0.9996013435933421,0.46108539202422866,0.2379121186304794
10.96814392649849,1383.099789974557,0.4999874702965994,10.323491784516976,2.4668364553994984,1.5912536911300217,0.9645345246002581,0.48214007641741896,0.29915398702721985
13.834093346452393,1234.4477758793562,0.48223022800135257,11.160319497045554,2.425402991075843,1.5975113067065299,0.9100354740511742,0.5069993103045054,0.4268727692451401
10.203055262498701,1595.6663465072186,0.49999093367277936,7.448004825591599,2.050781053606211,1.0094107529987828,0.9887792315201928,0.4145980218069905,0.1510048616261235
17.257376887912667,1021.8983171405134,0.23140146969819025,10.82432656659505,3.7654100222926448,1.5892477542653582,0.9900268678609214,0.5576207326523751,1.0601563904856086
10.035377565364161,1595.747031790956,0.4993184480838911,8.009620284589609,2.011897208681969,1.2104467005565356,0.9999608424404083,0.434516313511365,0.17486920750414878
10.309247479117165,1390.1801532478994,0.49969004116845656,12.109488670296624,2.464243372916207,1.597193651527642,0.9118240612410937,0.4777899371938501,0.2931681751121105
16.728614162304982,1206.6482826592623,0.39080538870963427,10.494462050673423,2.5877842419526695,1.598129371307564,0.997614178801861,0.5262478487440441,0.5773650610798461
10.035377565364161,1599.2850064833942,0.49931001586646584,8.009620284589609,2.011897208681969,1.2104467005565356,0.9999608424404083,0.4343734946965905,0.17456747324554414
