,p_in,T_in,cr,bore,far_goal,PI,v_mean,T_fuel,T_out,eff,air_flow,p_max,T_max,power,heat_loss,p_tdc,nox,far_avg
13992,2424177.9348855284,671.8902779765311,4.009168862390413,0.1776167878302985,0.035888784112671,1.1823355887289038,14.328175853531082,504.75668694900014,1382.1565540325137,0.2783885577616768,1.0558991903793529,26218664.225455742,2219.863897778187,453965.7675144613,229467.0320644485,21593735.36914339,1566.326850050899,0.035888784112671
13993,1912558.573287392,529.7366951391695,4.226041590188933,0.1203664545611686,0.0481964649790555,0.9354601488784068,11.568436107857922,494.9375800559676,1461.3106034456332,0.3170174244784745,0.4123273419006271,30454006.22481232,2478.2471823720184,271100.9099674069,94974.40183419596,23213274.091483437,2046.5177266923797,0.0481964649790555
13995,688983.6528115866,603.027083370015,14.138118440852518,0.1932536540395991,0.0538775443480105,1.0799837744678216,13.389440686107807,508.8129528575526,1313.1043998273758,0.4471262329856271,0.3862323370685013,40408428.19454267,2838.5973168710075,400384.3538557135,140736.06541803124,36116278.99983534,2547.2970775749186,0.0538775443480105
13996,635218.6943546698,639.4907080438477,12.167607416386408,0.1388801727917441,0.0333360322768577,1.4597324022299067,13.89943966375042,537.833328462581,1124.9622786963023,0.3795602657564469,0.1760187134795541,25009510.63955376,2315.790912217328,95839.3841707621,52893.44153277232,23125370.1227488,1862.248965838976,0.0333360322768577
13997,604263.7401815406,380.23960325883536,8.854482786041096,0.1638698385016737,0.0389139845924314,1.296341377781674,10.575480887921971,532.8133303273883,1057.1414914792188,0.425661226621589,0.2916432539723274,24555618.25827633,2141.9730066734837,207879.78166756703,53236.18596562855,20438237.83348276,1607.9622408502648,0.0389139845924314
14000,246676.0579855968,458.8750722966544,14.096991048799223,0.1022292212161178,0.0456956236688072,1.2861554679291824,12.005912192944011,247.8545656715368,1077.8918179353916,0.4385324942877294,0.0444893154827808,15668618.298454046,2411.571879189152,38363.88972700426,14975.613294579209,13918178.66712556,2801.1548522363387,0.0456956236688072
14010,713917.186116095,642.1608239755294,5.889202075731995,0.1975514143743963,0.0456625938456609,0.9213670706880476,12.819816975970534,289.3684960523951,1381.4915847528905,0.358298781841565,0.3838104519115807,14251752.914354889,2533.506183262729,270217.3488371915,109157.4835907471,11718730.134055838,2369.443231356689,0.0456625938456609
14019,669113.9974104273,513.2285441460485,9.425473190586173,0.1770741410343732,0.0322044090063402,1.4577706658564875,14.662060455921228,426.4605319495456,1063.941865340991,0.3849252412825509,0.3872711897663904,21901488.616500795,2096.6300002617663,206584.35862147968,76976.3148997398,19431672.621981826,1566.624395607466,0.0322044090063402
14021,958911.2717324964,303.6226227216965,5.1400944285713175,0.1846461987461976,0.0565265326902245,1.2622935994632742,10.11804819598601,335.85548934110545,1415.871196510043,0.3422303086561044,0.6722393980628427,29962760.73737999,2508.875454978333,559609.7847818873,135241.5823880264,21675977.821527388,1949.525738391992,0.0565265326902246
14022,534690.5322094839,388.4757902547946,14.984967626027927,0.1065392661752847,0.0640378673698646,1.0341735212935916,9.439149515724733,547.4294689720703,1263.410096297822,0.4723977726070262,0.0979778869196026,49149465.581156544,2828.034085682371,127544.9572053891,36352.580476853655,41940181.47950341,2894.249953938946,0.0640378673698646
14025,2821206.463350181,669.357154190091,4.596450941238121,0.1133603286625896,0.0246859941680992,1.1207559409427748,9.321311020989976,427.1675388908913,1118.2188114669368,0.3094827869508563,0.3379114626451723,31751743.446115825,1890.605386237092,111091.43261253144,63732.05658019158,27691429.249636795,1017.8760519343653,0.0246859941680992
14040,477128.7014775589,304.7249547108183,13.2240983330001,0.1070922295624173,0.0503692248605449,0.9947271897216128,8.71845736120742,306.3973469725354,1045.7106643617665,0.4812541102623308,0.1030205429513348,40278066.818746924,2371.2580841537683,107461.79131101744,24663.046751982707,33798022.38829269,1969.1445617767224,0.0503692248605449
14056,1334273.5517319506,860.8022323084842,5.649185181607031,0.106222687937377,0.0633560449599232,1.032215983644554,12.535637389012004,501.5485953854318,1800.615705715635,0.3194032180750111,0.1503586080868017,24252798.9931616,3162.9713586231464,130932.10933945388,73879.72605108657,19856676.310610518,3552.446131393117,0.0633560449599232
14060,554410.2065808973,283.598216406907,8.67682285952587,0.1439601871319196,0.0459730333447441,1.2504061368755446,12.872020515991649,496.3622196808653,1101.854349969385,0.4359700426591458,0.3316887083188579,29687447.44985652,2239.6306141766054,286075.73147081194,55462.50012160361,23428119.014866736,1854.1512552247484,0.0459730333447441
14073,1052677.4972424412,585.4971260660786,10.267404944250798,0.1186797470040063,0.0641450955061076,1.3560551023660636,8.296779196734008,437.226461903829,1503.8838671074454,0.3896580310556478,0.1381315607054511,47202957.35019665,2991.5492315650763,148569.79654854044,61008.1913158066,39913545.01412785,2756.8264983289428,0.0641450955061076
14074,527581.4307251361,615.0515321093926,15.326455794856932,0.1197845191790191,0.0551689307082689,1.1668828015093955,11.330114649577014,361.6615822198586,1286.9541969798215,0.4328584488396425,0.0942374849404715,33300187.88157986,2843.779512833175,96839.9762467662,42656.57597049892,30065648.932603706,3068.858864412671,0.0551689307082689
14076,1053575.6970923198,347.8782117950788,6.991822599552465,0.1472284427930105,0.0352950993203415,1.4225991361392347,10.56922753577872,549.6724192512096,1037.6278120112388,0.3949696712156726,0.4349864243475425,32880128.859472457,1978.2451930804496,260942.2374630645,60028.10724245329,26561687.5121602,1276.953487798981,0.0352950993203415
14077,1003292.5783430494,753.461276677139,4.946985513771743,0.114566463891999,0.0662639466222192,1.1493621804464396,9.739989116628175,444.4952990995306,1802.8791157212825,0.2944528196985029,0.113173332866578,17116831.04381819,3083.2828268974818,95022.7606835794,57018.43723450727,13518955.174407069,3570.360912022153,0.0662639466222192
14082,2303600.022275277,758.4571750634217,5.2237808537136985,0.1392981596312718,0.0428583221736855,0.9108671568734004,9.568744802178715,389.4813959749968,1443.5197599223277,0.3418142544795681,0.3945612500264089,35379635.00837015,2551.271063837501,248731.2130723439,117072.70808968744,29520542.09025608,1724.2460166193823,0.0428583221736855
14088,331440.9003675532,372.5648276271245,13.484746306843318,0.1022771502499618,0.052242386284982,0.9205036173655082,9.76775321579234,234.01765632605972,1093.3858371522165,0.4691940980179909,0.0606978867674103,25122767.158901304,2489.28794158428,64023.53353854808,18398.626886865182,21468331.678309944,2594.1530591438027,0.052242386284982
14089,2951014.85018647,564.19533214729,4.8331970926344425,0.1848872397337319,0.0268550976640203,0.9701594162360456,14.408013194224758,244.2929085903947,1082.7076589278922,0.3504120461199053,1.751977574252747,40278609.52267218,1889.1621030300864,709454.9585504275,217256.89149781576,34083690.73568899,987.1585944894208,0.0268550976640203
14096,356877.4876462848,498.3451246201651,7.828423968139257,0.1942277514701147,0.0399990884381169,1.2600148182672233,11.472268087142329,496.1663260927645,1164.1330054542266,0.3868642771325276,0.2029933909837817,10671869.202259991,2271.801543481405,135170.25826679863,51345.87400037066,8989664.087126978,2164.461998640182,0.0399990884381169
14100,246335.10708829624,316.4789287678401,4.402934569368964,0.1694002527643004,0.0623136721741293,1.009189878472761,13.091711205210904,393.0921748607444,1531.1714349839972,0.3157128867332445,0.1883221205668789,6819804.311102335,2672.7550412435016,159429.06983634937,51916.76299307889,4789785.401546479,3611.790069178597,0.0623136721741293
14112,3274417.296975681,821.5571977242518,4.679739955394891,0.1471113977173379,0.0328085654235809,1.3777906810125942,9.16347449527905,539.4395127706325,1406.0860980917923,0.2509997539222401,0.5031181573068875,36594221.365546025,2273.924993645488,178287.56347077343,152159.64329469032,31922176.882611413,1281.6823320514522,0.0328085654235809
14113,808260.861290523,348.25580765311724,9.421010405555846,0.1016721592914748,0.0639868983999867,0.9257655501704604,14.17770755658712,328.49829401336603,1369.1334252605966,0.428258782433931,0.2251641184348593,49541912.00767511,2777.3874375994174,265513.7661787546,59363.548766402055,39118312.78766213,2928.7277868263564,0.0639868983999867
14114,965737.4226438152,407.0108503740756,6.638502799212104,0.1608463036176892,0.0469129873692654,1.444280290928962,11.072908039013484,309.918237803459,1272.6985662846248,0.3626730594139592,0.4238490474304719,28983724.04684229,2347.8140527805176,310320.25154885434,89832.17546662915,22999652.31797201,1897.8109497880816,0.0469129873692654
14115,1286081.5187669022,505.7139062018067,5.075434666805084,0.156920912111015,0.0555219988765023,1.2808785011426151,11.405364401252168,283.82311493833987,1531.7985363931668,0.3151458031238313,0.4505487875597654,26637359.181608196,2636.064740145973,339241.4948569181,124610.7198241138,20540220.002396222,2349.8925068326434,0.0555219988765023
14117,596979.1564097858,544.187838949642,6.682108420448417,0.1030590694800409,0.0627177169764286,1.2939003360640573,10.519031222511304,361.3374488365944,1549.947704939004,0.3436596356063905,0.0792622164916041,17269590.87760813,2864.704894054843,73514.92204700761,32575.46426602882,13719206.368892606,3651.9257420545127,0.0627177169764286
14123,751554.9590718184,674.1523618841112,11.703509714570796,0.1396982159548392,0.0344122560635636,1.430983016436893,12.557951191703932,489.7976641054726,1163.2912606290229,0.3733958625941395,0.1813378119044197,27801379.0773785,2372.694725321741,100267.812536844,57975.94282471485,25666281.885313727,1836.6948389807376,0.0344122560635636
14130,302911.7586523191,320.66285703305334,12.79717183963685,0.1665358004393766,0.0473092912483071,1.3072282095166854,9.040251215386784,517.106944931892,1048.0084704727783,0.4688004099877627,0.1527308165389345,22809442.15340304,2320.988250761125,145764.45067857034,36838.87966547987,19266258.43488493,1978.6199627703052,0.0473092912483071
14131,919618.5994038855,656.3410921993406,10.677151786618245,0.1099090746427135,0.0641386537924924,1.2960288905268016,11.14046861172113,546.7953477219867,1545.0578626217682,0.3918447554652364,0.1255026533316321,40145466.17975272,3084.309665130138,135730.45606886997,59205.30330084098,34473632.11740599,3360.1079661577546,0.0641386537924924
14133,768241.583724827,415.57131011844206,6.3682955947194415,0.1709223825050522,0.0407957065122894,1.2147276954089563,13.295865463459016,301.1017156217161,1173.7718237719575,0.3736501232297494,0.4630947533804478,20640455.53795531,2188.770856290802,303766.5657866268,82528.61880018821,16529979.483842364,1817.656142200669,0.0407957065122894
14139,1359767.172267895,274.5936629272968,4.655616272853379,0.1043714373587301,0.0339384517003482,1.247959951525118,14.32762866295356,300.6742017299898,1024.7742178532076,0.3466186783282322,0.4756741510305886,30444131.10647141,1812.5990634643777,240793.1129529244,44968.53904038687,22675507.384769637,977.794578410289,0.0339384517003482
14140,1163087.5213192313,285.2992778682617,7.704928036196526,0.1375285876353445,0.0332874211279665,1.0372123837618537,12.058550535872032,484.6717088679531,914.7550289407338,0.4476082852084361,0.6082886734913231,46553110.83888943,1862.198777505464,390012.49327428365,57746.063314560095,37242180.51631602,1051.3354511811,0.0332874211279665
14151,3229948.5229785405,703.4834849209756,4.677903433575141,0.1819819163884163,0.0230388148906016,1.066077454784015,12.6253760671484,549.9833053069278,1128.434989392974,0.322359173845554,1.297242957770711,35753627.30144326,1904.849756622419,414583.4996159202,210258.13826627625,31627004.7786937,891.9023760289884,0.0230388148906016
14152,995667.31669525,668.799076957531,7.573242937946773,0.135256497825131,0.0373508879211282,1.0060968796783272,14.671066858151717,462.21147164796986,1237.3308327419995,0.388765363398707,0.2726527451787625,23630406.44351414,2388.3238003603865,170368.34016443702,72103.76426988287,20616800.37276753,2048.2989367626,0.0373508879211282
14155,2053129.414044943,874.3575555432144,4.987548554010451,0.1668974830349543,0.0517776103287172,1.1041282186123502,12.428829057335584,413.9813379645302,1702.6126962344435,0.2996529962738,0.5481581451171964,29063980.903101847,2869.2002963058303,365979.72047796776,210485.17822254103,24178945.061193872,2313.5163524803293,0.0517776103287172
14162,1355567.453632845,743.3155013463112,5.099504958266907,0.1424710171920774,0.0603672765283033,1.3001093698862247,8.330994458447606,541.9461473317452,1734.216511379932,0.291476940387487,0.1988527851289703,22803530.02527249,2945.401354452878,150566.37179976646,92189.43963479312,18301766.59533261,2674.2679660552026,0.0603672765283033
14164,2158960.6273059715,821.0081438052824,5.256273596727188,0.1056486157553553,0.0617080442280347,0.9223929762862972,8.016010739676766,434.15968918858016,1751.7835759457116,0.3224142763755202,0.164922565088616,37251362.17003256,3073.900779227518,141197.38350882323,75403.25082409398,30055395.53747908,2521.123315806044,0.0617080442280347
14165,912626.8100474798,534.0357550566473,10.250187184481748,0.1437042093937371,0.0609398003790078,1.422936649710861,9.477919732496648,431.0744665606947,1447.3601559403785,0.3949331836176059,0.2174636231725389,42343887.114772126,2873.0516764540007,225217.3245580898,82468.19270676607,35654483.61189844,2587.32472363114,0.0609398003790078
14166,1298554.8896553572,471.636766112489,8.027204559889155,0.1843847658332714,0.053347928096576,1.3078022294873652,13.605840972999315,318.118085339332,1378.6954034873747,0.3866037248548322,0.8211285921777309,47164427.42229354,2617.5881746865075,728761.2767413841,195774.60669608464,38420692.534420565,2069.6866378611394,0.053347928096576
14173,458003.2794258746,469.6141144630793,11.400008828351108,0.1246917818474036,0.0363565666327158,0.9385597658092706,9.358911107492954,436.43254736167466,983.7849312631786,0.4607018631560338,0.0962343353274361,21055504.21554531,2184.131720643223,69362.28716179072,23142.146835871627,18603952.259373605,1749.6178122695587,0.0363565666327158
14174,1192303.0554545512,560.17910868642,4.880327877057807,0.1843454879088077,0.0557357042435423,1.422907729526878,10.829699004398874,407.4800247780983,1594.9278566749508,0.2933337470934999,0.47972362930692,21581011.177339926,2675.766038993632,337502.62553251424,152244.36865465704,16842422.97850361,2399.882418630163,0.0557357042435423
14175,1378192.68049573,452.7252035647694,7.969806495088189,0.169383329977881,0.0520116479421476,0.9620166366968612,12.162210118745154,352.89438069384084,1317.764769774419,0.411381165095585,0.71409856293597,52050909.25432616,2576.830865600552,657496.8843351336,157078.4030717957,42050711.87703454,1906.1500497372008,0.0520116479421476
14180,1270151.8168012383,793.0083731512628,7.259687025064053,0.1148575287458308,0.0617970134691122,1.457858156010733,11.956821243982738,307.4085510846684,1710.8486468635892,0.3136356055165978,0.1634673809625596,30704035.829533003,3067.330157511349,136337.232383189,80547.03219187321,25931662.39317929,3335.8571063780164,0.0617970134691122
14193,3442365.0886395485,999.0498350032798,4.416928855879903,0.1951738260931496,0.0490485768639061,1.2014348708656415,12.63195987155823,540.2487577060854,1807.7376081724983,0.2632227383954396,1.0919356223495624,37969119.51014673,2889.5903990403776,606648.8381032118,435439.7016618746,32116658.715863816,1913.242500166259,0.0490485768639061
14195,2591222.315734096,785.5922040957387,5.279184418120222,0.1158874723181947,0.0635894451915666,1.0064486936733497,10.61246355675056,367.0287547939296,1794.2834889441658,0.3173156869894035,0.3213771630907844,46289834.67055635,3097.4970153333675,279050.0555407946,130464.25684182244,37153150.46884141,2572.2219351728863,0.0635894451915666
14198,792833.6739295217,679.1965519093683,8.087911715085045,0.1201386134179759,0.0348590814877044,1.273295531916987,13.157565986976696,253.840971628378,1204.2097872209558,0.3532414063376995,0.1474608106615285,19190080.440106,2304.235940889488,78136.63134468342,43343.20332692186,17096212.890235644,2034.4291403769564,0.0348590814877044
14205,747931.8040700824,270.83062781782,9.24566170025632,0.1585357704618803,0.0378024974494723,0.9874036761780433,10.81500858292995,397.777991697762,933.0087224882456,0.4686676842119344,0.4927734750280712,40625031.85164868,1986.600950805352,375684.5596870094,57892.48660685416,32757910.92404824,1215.1580727954345,0.0378024974494723
14207,610115.2868019606,589.747935276854,5.344498674317359,0.1574902322783654,0.0459591865979521,1.4119481500898627,10.561387607121487,366.68075062291496,1403.0671493724738,0.302020658684699,0.1705250559856071,10945115.449754898,2434.978251430506,101856.25565514385,55658.938960576175,8884711.231236726,2555.5455808170327,0.0459591865979521
14212,1300857.1937173542,638.6942336095121,4.201328120450271,0.1179386644088174,0.0248279477546678,1.0995589179813303,9.007402336687736,455.8263926898203,1093.5439121639645,0.3005413879725433,0.171292977845863,13473941.154905582,1833.127490673884,55001.58337412652,34607.01258435171,11561968.13215242,1217.785533790973,0.0248279477546678
14213,277736.85158592486,464.8204020961272,13.56149662647543,0.1344318402628889,0.0267969867394194,1.4151983813102196,13.37284140492908,410.4435833119531,871.364875356705,0.4219044040106418,0.0945568994764101,13630200.056959923,1921.4604648508691,46002.74694997302,19345.59083442866,12643300.382007862,1438.8178689858685,0.0267969867394194
14232,2160666.3443788667,323.5736047291931,4.878171351259147,0.143486899461209,0.0488736326213895,1.2471452536655612,8.823086887010666,331.1158718087566,1318.8754806802606,0.3393911732065087,0.7543075971290744,55787972.844229415,2311.8688634151285,538411.3009509945,124636.95803497663,40934388.65218296,1438.3913355360626,0.0488736326213895
14233,2011410.8721441284,592.8984827290585,6.209882627747199,0.1294883983786585,0.0486267497401728,1.1059889243432273,11.450465713335031,227.7053334413547,1416.3768768229031,0.3536841614381587,0.4341305626211735,45425467.9693948,2570.755055988459,321293.35000898247,113627.90997539552,37089179.12476901,1970.090575938581,0.0486267497401728
14234,1806243.8106299087,622.2185398612964,5.913880044586762,0.1483032483892476,0.0498328660583227,1.0678684985654932,10.382488542838116,482.5996157590084,1468.1453486096482,0.3512388303128781,0.4454312818931923,38212382.04248795,2641.54933829887,335497.7588806924,127421.81503566014,31024500.20600091,1983.8859542978937,0.0498328660583227
14236,2468567.205083183,577.5961504869183,5.89098578596764,0.1973360338937226,0.02874512418985,1.4161764475689091,14.374981332991062,286.5426685140933,1145.4971405511294,0.3133977194877627,1.514365649023122,41658118.82517064,1983.8002131369533,587058.3816635743,236910.14086137587,36150805.59771089,1081.4562296746033,0.02874512418985
14238,2679336.1661543194,587.6602203458457,5.386815315687613,0.1566631645211795,0.0347039278294778,1.4980274277810623,13.814442918506693,341.37094904145454,1277.6378106427942,0.2928711310656089,0.9540897207751328,42822442.47913186,2148.775421392581,417287.0766466943,185482.08701381905,36138511.01223198,1379.787527409408,0.0347039278294778
14241,164168.8180794477,367.8686074568087,12.819363064228243,0.1552975487780313,0.0653521817359178,1.1901448955904073,14.09845407506156,430.2770209978606,1302.7389712704555,0.4449611733127783,0.0986572809622038,13249487.254818968,2816.951963059043,123453.06349907232,37172.18081934584,11021914.121643892,4182.094686701373,0.0653521817359178
14246,2148651.766660547,799.9525389810559,6.06636555229321,0.1156843670787866,0.0547351569212915,0.9430131891528192,10.467606402531924,486.8173783008989,1624.89994918488,0.3485706010768253,0.2613956715335238,42032092.6461289,2934.295229176676,214608.0639551925,100996.95031726862,34900360.78132338,2387.7347142089247,0.0547351569212915
14248,812941.5515681783,319.3012307014764,4.894441559100584,0.1036302075352734,0.0650370136349748,1.4618242399417976,13.713955505608268,307.139937426492,1581.2779199211216,0.3139935276547897,0.2176228772725195,23801975.60656716,2723.565700578969,191238.9529389008,58478.37682991732,17103360.689534284,3215.704988594717,0.0650370136349748
14252,1269863.8196362478,846.1526621071504,11.217111380407005,0.1573445770236577,0.0241400119695682,1.1991273034554797,12.267099585996611,507.0762652930922,1126.4535580388736,0.354097675677675,0.3103994298367811,36761254.516963616,2307.6624970540206,114175.25599198416,97719.93926179456,35249596.741360135,1180.6003752126517,0.0241400119695682
14261,719793.647919748,579.8568513007283,7.147412740558741,0.1216878523604543,0.0583985361745315,1.1616924508584543,9.913146804721611,298.5229598695391,1486.2457203121623,0.3600109880401342,0.1210546577802416,21001721.12855404,2803.6463705941733,109519.06911687624,46248.23146775698,17057774.382369768,3002.401370838237,0.0583985361745315
14268,1130818.5362650934,410.9230292330434,5.3736734967893645,0.1009498814527181,0.0352668075322785,1.4073639882629307,14.98061838678854,246.75087998153552,1126.6216215080003,0.3318384049629505,0.2587815398604886,22754959.18113709,1987.60164570246,130321.66193227252,40590.01178345529,18230414.15884744,1562.5957952221258,0.0352668075322785
14271,677383.3322911642,422.1800241133176,7.106850641981456,0.1542871131737496,0.0533465027487714,1.2870824109684984,10.23574373786104,243.3822100666688,1338.6805231516907,0.3738316980073486,0.2507319767505439,23198477.02005067,2535.6018148768976,215170.2991095851,66300.90179171957,18359038.28873183,2352.6097360337544,0.0533465027487714
14275,1111069.2446972448,671.9269745556612,10.195479112982133,0.172583644321175,0.065037651138173,1.3654579851360238,11.600356165210952,341.7047162721716,1599.7367412614922,0.3782891781951921,0.376698769346497,45263096.87112079,3106.56653681855,398816.8409298752,162301.9779568171,38785486.167372815,2860.9862325800723,0.065037651138173
14280,116318.60136928476,268.8963667994538,15.407059348896553,0.1605089091026351,0.0515620196200619,1.186545021269073,12.4641696256621,429.86981668307646,1012.9201669228886,0.4912578369113272,0.0889524837167899,12640443.22620175,2363.6921735796523,96958.97424799012,23480.82898085965,10724340.873519843,2620.435255284192,0.0515620196200619
14282,2656654.323476851,990.5295608262084,4.416528510627646,0.1003062379647118,0.0632447224991377,0.9438047750913148,9.57056174860867,247.1983356411178,1918.5070223626112,0.2839978023855236,0.1818019314917718,33345984.48138912,3187.727904194617,140516.81123523766,93959.92294568157,27084369.31296842,2803.121102839244,0.0632447224991377
14283,522566.039512657,285.03757220581423,13.655867544545162,0.1687113767195731,0.0481468582118734,1.1122474415282673,13.839243336985108,285.52706930945965,1027.2325524996866,0.4894729477225784,0.46837489775452,46480384.961414754,2299.565528818672,474985.9684013677,83777.1687581557,39066733.1618988,1767.2133296338366,0.0481468582118734
14284,1594678.42734986,852.3938943040838,9.064264701949826,0.1604474843412759,0.0326149009178312,1.4552064293367692,13.032851852044171,289.6740871170464,1325.1986154690924,0.3042428454956619,0.4146834410655976,38259606.41907429,2472.008682824921,177069.45617702437,141190.69554318985,35512228.80717874,1563.9827496914452,0.0326149009178312
14286,568856.6630764406,653.7874370616785,9.57851617968042,0.1172872424098842,0.0244203179002027,0.9811026717824454,8.558813639660908,265.99209539769487,946.736393579966,0.4090187260978204,0.0706560287796377,15336459.980896149,2003.9675518384383,30369.26290864777,18398.534674468523,14261730.994779265,1300.6314875406963,0.0244203179002027
14291,337948.3107150388,408.3897255215529,8.8661349833735,0.1377128666851824,0.0634946950337594,1.4019771358482485,14.281867656433109,372.13112794725794,1425.9838891065451,0.3912794555710847,0.1421773740074135,16475734.261629367,2799.078842418142,152000.66843689373,48413.60474386747,13185656.736864856,3783.172065950051,0.0634946950337594
14301,997985.62907419,304.0016298602543,5.116279597337963,0.1770580284059104,0.026418559751458,1.3434649092347826,10.59841679250394,445.0209497014847,891.259796321822,0.3622921210949981,0.6744262547115798,20473854.40319624,1605.8957087865786,277774.9113561651,53408.99586035486,16172845.049061991,818.3901544443461,0.026418559751458
14303,230279.98197804176,427.5827707515869,10.90751306208023,0.1186733156338052,0.0377686332363231,1.4460363595940586,12.708524352514726,220.4922772239617,1016.8414336650012,0.4114127950571388,0.0621867817381819,10537028.059808414,2143.3456050733844,41581.26210556839,15475.565640863088,9196292.369478485,2186.1378789451974,0.0377686332363231
14305,484596.3615835303,337.4356076845502,15.225559460634372,0.1051362665534015,0.0461805088100731,0.9948019432963128,12.892070701061463,389.9093935255151,999.1080723983832,0.4971741792795776,0.1350274030413993,42218598.66061606,2319.938201341693,133407.3373176809,30215.73848249046,36696869.63298371,2023.372435415264,0.0461805088100731
14313,295262.2754559006,289.8522267440963,4.02377040234701,0.1745301344163383,0.0401776656528517,0.996662921260272,9.106355973612072,268.7489674093703,1142.0677140894968,0.3246989958105574,0.1844586817133977,6110736.392004239,2007.2648070465416,103551.23155353332,29367.132680059556,4384893.989736383,1738.7096339504778,0.0401776656528517
14316,2265682.39615422,581.6267777968501,5.284609222641691,0.1955536054067773,0.0392958666983986,1.3657895965642206,14.285193125705833,459.5791772843968,1347.7387227267711,0.3125538887293655,1.3393440129345249,38078007.88340048,2290.180560842439,707871.5227359481,271014.08605745813,31394986.44446735,1536.3922840067742,0.0392958666983986
14317,1562606.8636091363,536.9548253843428,7.403860966567567,0.1965109305067787,0.0429598869136004,1.4125531229760555,10.870212755757604,229.40928852262235,1285.614108400447,0.3600633490063577,0.7833912582573904,42468218.35374598,2380.410213688452,521448.3398602317,178358.81503501945,35696663.133336365,1561.8619500164878,0.0429598869136004
14323,433696.48620251886,298.3183569161948,13.010910514318258,0.1321405820166633,0.0313837682936959,0.9079621856033352,13.641813152092974,436.8310216127151,790.8149312009588,0.514365007971922,0.2281332584839995,28926057.76864229,1853.2179661823816,158473.1280797773,27128.10699033498,25228625.26854927,1176.490027743383,0.0313837682936959
14326,2665849.5500841,493.5855975510185,4.063336587465394,0.1598123982262019,0.0575026438701871,1.1279841398666066,10.12614879742783,422.0505906187476,1630.969536450861,0.29276341184859,0.8937069483802671,44727966.90048865,2677.70802949404,647426.1986757122,221712.1458272085,33175259.43769902,1841.539464675914,0.0575026438701871
14331,244512.91112523945,396.68352479498685,9.82737341631332,0.1227810541998712,0.0533811148827945,1.453268015157863,12.807260397178258,297.88109065256435,1236.7900763821722,0.404485194699723,0.0757496983805908,12386208.753295504,2523.7458982979724,70382.01555342358,23777.96252553989,10210931.109141745,3258.357898308582,0.0533811148827945
14333,286870.40646148217,462.8166679698817,15.333915011325914,0.1020456262910456,0.0522644674873607,1.1730342968032097,13.471146990355816,388.1292495509458,1151.401796318461,0.4547414095864288,0.0577163923690874,21261667.919445004,2605.1468991817383,59028.36209503235,21242.418894842434,18835370.41735126,3261.099837880932,0.0522644674873607
14342,285908.5283425133,469.5094261550428,6.900758025941961,0.1824063409738486,0.0533502485748203,0.9801073129222851,14.586102497278375,379.30325122084696,1353.7234349667651,0.3811531825731031,0.1979719769109014,9041196.61827759,2599.559534729058,173232.84570155392,57596.83880951323,7176705.458033619,3311.627555567987,0.0533502485748203
14344,1228616.2638796316,355.81195659789154,4.302337236504178,0.1017150579622215,0.0343390704746551,1.2723110057829603,9.782997290423934,467.28096379264224,1101.1139090889749,0.3218361331297418,0.2165768833652119,20997345.290201437,1891.7633255592527,102997.3280380404,30665.89653211881,16028973.956160843,1308.57535245852,0.0343390704746551
14347,1094649.8652951051,266.2300770987798,7.1110471734604745,0.1692040748441626,0.0608505222161183,0.985466152013008,8.25337777530233,492.4940531726504,1360.833145818858,0.4074205882337423,0.6353528183717968,60299986.50650879,2629.4119109677176,677817.4791051849,130411.65386375097,44529735.40901255,1730.0785858821075,0.0608505222161183
14352,334910.6605675019,316.3089541673027,14.743091317231942,0.1962791569666773,0.0500771886341768,1.0441847342436796,8.743783634129992,525.3307987796253,1042.8485300864809,0.4956219669477215,0.2345437592991223,30922680.55965116,2399.905465461602,250498.36182609983,57884.28559802563,26410541.25510877,1885.9976916607,0.0500771886341768
14357,1947541.670824483,721.5689370335017,7.32585120185765,0.1483985122026874,0.0371059722045772,1.3653286503866244,14.107741050110016,407.91740268749857,1334.861787663707,0.332576136117585,0.5480276025647975,41618907.23210561,2421.1439712216984,291023.3619856169,148785.3908985789,36740971.356129766,1693.7714718372713,0.0371059722045772
14362,795296.8788550626,367.68964381031526,8.669358797873947,0.1361502476411656,0.0276784500837074,1.284620474172703,8.464972563391774,507.8099481565715,868.2885792761417,0.4319774381125308,0.2198465975566735,27561447.764701504,1780.6177388240494,113113.1514352274,27748.054961226702,23690317.36709095,993.2618665423488,0.0276784500837074
14364,617405.9841516758,392.37423607327537,10.329780374991293,0.1191056781474034,0.0674464404306376,1.1634977179374262,14.975595373710703,234.31887854196825,1425.7299061592232,0.4196892177309104,0.2175633768211,38381932.77713708,2888.671108399515,265010.5472976984,68419.23270950797,31035208.61066101,3441.961860774445,0.0674464404306376
14366,1637347.2349311132,755.1551671939869,7.774357778886955,0.1997701362861418,0.0366025866193786,1.0388467229647134,12.1270792395346,235.3770658021732,1286.3991479687247,0.3785652473724335,0.7176722886263605,36969869.95192275,2456.0282265613723,427926.53692405234,195212.70705730052,32933198.2863104,1521.4965679864963,0.0366025866193786
14369,195617.85599941263,361.6653688235166,8.485095871550117,0.1974714061165381,0.0370008241990234,1.0432639884399957,9.155079621956355,523.0012517753916,981.8364875279716,0.4367003080819577,0.1276056821258045,7760621.083072335,2056.882011185553,88726.9252929786,24870.82650288789,6412027.003317908,1818.392066696067,0.0370008241990234
